id_transaccion,id_cliente,fecha_compra,categoria_prod,precio_bruto,descuento_aplicado,metodo_pago,edad_cliente
132086,12254,2024-09-28,Electro,729.65,0.0,Billetera Digital,65.0
116633,14453,2024-09-28,Electro,1137.17,0.0,Billetera Digital,35.0
110181,14615,2024-09-28,Deportes,442.49,0.0,Tarjeta de Crédito,55.0
102380,11132,2024-09-28,Hogar,584.47,0.05,Tarjeta de Crédito,42.0
142917,10468,2024-09-28,Deportes,433.02,0.1,Billetera Digital,35.0
109661,13883,2024-09-28,Hogar,587.79,0.05,Efectivo,22.0
138130,14159,2024-09-28,Audio,297.64,0.0,Billetera Digital,55.0
107777,12825,2024-09-28,Audio,422.32,0.1,Billetera Digital,22.0
128170,11454,2024-09-28,Moda,334.12,0.05,Tarjeta de Crédito,35.0
145204,13016,2024-09-28,Hogar,753.59,0.0,Efectivo,55.0
113872,11934,2024-09-28,Audio,357.61,0.0,Transferencia,42.0
111303,12398,2024-09-28,Moda,555.96,0.0,Efectivo,42.0
138822,14676,2024-09-28,Hogar,196.64,0.0,Billetera Digital,42.0
111308,10717,2024-09-28,Audio,707.83,0.0,Transferencia,35.0
115459,12672,2024-09-28,Audio,327.92,0.0,Transferencia,35.0
149339,13474,2024-09-28,Deportes,229.25,0.0,Efectivo,35.0
131878,12523,2024-09-28,Electro,156.97,0.0,Tarjeta de Crédito,42.0
103954,13089,2024-09-28,Audio,133.6,0.0,Tarjeta de Crédito,42.0
148058,12966,2024-09-28,Hogar,1226.43,0.0,Tarjeta de Crédito,28.0
101192,10153,2024-09-28,Electro,337.5,0.0,Efectivo,55.0
138623,13866,2024-09-28,Moda,442.31,0.0,Transferencia,35.0
114760,13914,2024-09-28,Moda,93.17,0.0,Transferencia,65.0
119291,14674,2024-09-28,Deportes,491.84,0.05,Billetera Digital,55.0
101766,10125,2024-09-28,Electro,170.02,0.05,Efectivo,35.0
136886,13391,2024-09-28,Deportes,493.39,0.0,Efectivo,28.0
130969,11589,2024-09-28,Deportes,444.53,0.05,Tarjeta de Crédito,28.0
113394,14093,2024-09-28,Moda,124.95,0.0,Efectivo,42.0
109641,14320,2024-09-28,Deportes,167.99,0.2,Tarjeta de Crédito,35.0
100391,12294,2024-09-28,Electro,481.54,0.05,Billetera Digital,35.0
119118,14568,2024-09-28,Deportes,396.3,0.05,Billetera Digital,65.0
111833,13026,2024-09-28,Hogar,398.04,0.05,Billetera Digital,28.0
139631,14429,2024-09-28,Hogar,658.23,0.0,Efectivo,42.0
110343,12787,2024-09-28,Deportes,937.41,0.2,Billetera Digital,42.0
100101,10804,2024-09-28,Hogar,545.59,0.05,Tarjeta de Crédito,28.0
111473,11152,2024-09-28,Hogar,207.09,0.0,Tarjeta de Crédito,28.0
116842,14358,2024-09-28,Deportes,470.94,0.0,Billetera Digital,42.0
124271,11431,2024-09-28,Hogar,481.66,0.1,Billetera Digital,22.0
149702,12203,2024-09-28,Deportes,345.98,0.0,Efectivo,28.0
127566,14120,2024-09-28,Hogar,192.04,0.05,Transferencia,28.0
112477,14060,2024-09-28,Hogar,339.7,0.0,Transferencia,35.0
120724,11700,2024-09-28,Electro,937.69,0.0,Tarjeta de Crédito,55.0
129262,11886,2024-09-28,Audio,830.62,0.0,Transferencia,22.0
132013,10572,2024-09-28,Hogar,683.93,0.0,Transferencia,35.0
125063,13101,2024-09-28,Hogar,729.03,0.0,Billetera Digital,65.0
139717,11545,2024-09-28,Deportes,451.19,0.1,Transferencia,65.0
114016,12778,2024-09-28,Hogar,212.22,0.0,Tarjeta de Crédito,65.0
144331,12880,2024-09-28,Electro,111.31,0.2,Efectivo,28.0
140690,14377,2024-09-28,Hogar,133.57,0.0,Efectivo,22.0
127252,13926,2024-09-28,Electro,337.13,0.1,Billetera Digital,35.0
136003,11017,2024-09-28,Moda,1433.23,0.0,Efectivo,28.0
108713,10013,2024-09-28,Electro,251.13,0.0,Transferencia,22.0
142135,10305,2024-09-28,Deportes,600.09,0.0,Transferencia,42.0
148297,13239,2024-09-28,Hogar,283.26,0.0,Tarjeta de Crédito,55.0
110883,14632,2024-09-28,Deportes,428.36,0.1,Transferencia,28.0
122646,11747,2024-09-28,Audio,1315.11,0.0,Billetera Digital,35.0
110535,13085,2024-09-28,Hogar,907.08,0.0,Billetera Digital,28.0
139142,13591,2024-09-28,Hogar,586.23,0.05,Transferencia,22.0
127970,10552,2024-09-28,Deportes,286.72,0.0,Efectivo,22.0
132331,11550,2024-09-28,Audio,350.18,0.05,Efectivo,22.0
121073,11982,2024-09-28,Audio,264.96,0.0,Transferencia,28.0
116489,14989,2024-09-29,Deportes,773.23,0.0,Billetera Digital,35.0
112105,14827,2024-09-29,Hogar,534.71,0.0,Transferencia,28.0
108455,13742,2024-09-29,Hogar,364.06,0.1,Transferencia,55.0
117947,14417,2024-09-29,Moda,355.78,0.0,Transferencia,55.0
131799,10408,2024-09-29,Hogar,267.19,0.0,Tarjeta de Crédito,35.0
111623,10015,2024-09-29,Deportes,146.69,0.0,Billetera Digital,35.0
131939,12283,2024-09-29,Moda,502.99,0.2,Tarjeta de Crédito,35.0
106408,11332,2024-09-29,Hogar,234.51,0.2,Transferencia,35.0
136564,11418,2024-09-29,Audio,92.95,0.2,Billetera Digital,65.0
105126,11270,2024-09-29,Hogar,218.97,0.1,Transferencia,28.0
149004,12313,2024-09-29,Deportes,477.04,0.0,Efectivo,28.0
111952,12302,2024-09-29,Moda,400.12,0.0,Tarjeta de Crédito,35.0
147132,13800,2024-09-29,Hogar,308.68,0.05,Transferencia,35.0
133814,11337,2024-09-29,Moda,89.59,0.05,Efectivo,28.0
148666,13999,2024-09-29,Electro,85.92,0.0,Transferencia,28.0
122031,10009,2024-09-29,Deportes,375.23,0.0,Tarjeta de Crédito,42.0
110292,12827,2024-09-29,Electro,354.2,0.0,Transferencia,42.0
128010,12693,2024-09-29,Moda,372.07,0.0,Tarjeta de Crédito,55.0
109774,10756,2024-09-29,Hogar,260.42,0.0,Tarjeta de Crédito,55.0
117056,13887,2024-09-29,Deportes,170.36,0.0,Tarjeta de Crédito,28.0
114815,11159,2024-09-29,Moda,684.97,0.0,Efectivo,35.0
111936,11623,2024-09-29,Moda,433.06,0.0,Billetera Digital,22.0
116782,14915,2024-09-29,Electro,201.13,0.0,Tarjeta de Crédito,55.0
131398,10728,2024-09-29,Deportes,653.84,0.0,Billetera Digital,35.0
124842,10355,2024-09-29,Audio,491.54,0.0,Efectivo,28.0
113668,10545,2024-09-29,Audio,258.6,0.0,Billetera Digital,42.0
134864,12261,2024-09-29,Audio,341.76,0.05,Transferencia,42.0
140065,12635,2024-09-29,Electro,1052.91,0.0,Tarjeta de Crédito,
114917,11663,2024-09-29,Moda,375.75,0.2,Tarjeta de Crédito,28.0
114783,12163,2024-09-29,Hogar,378.17,0.05,Billetera Digital,35.0
110308,10165,2024-09-29,Hogar,563.46,0.05,Tarjeta de Crédito,42.0
100654,11823,2024-09-29,Electro,133.02,0.0,Tarjeta de Crédito,65.0
101099,10513,2024-09-29,Electro,315.93,0.05,Billetera Digital,42.0
120832,11562,2024-09-29,Audio,875.59,0.2,Efectivo,35.0
141080,11231,2024-09-29,Deportes,310.76,0.0,Tarjeta de Crédito,35.0
112424,12324,2024-09-29,Hogar,141.04,0.0,Billetera Digital,
148051,12644,2024-09-29,Deportes,851.29,0.0,Tarjeta de Crédito,28.0
117807,14555,2024-09-29,Moda,1019.39,0.0,Tarjeta de Crédito,35.0
103116,14642,2024-09-29,Deportes,512.87,0.05,Billetera Digital,35.0
105554,12597,2024-09-29,Audio,1288.78,0.0,Tarjeta de Crédito,28.0
139251,13464,2024-09-29,Audio,333.25,0.0,Efectivo,28.0
125436,11408,2024-09-29,Hogar,453.02,0.0,Transferencia,22.0
103264,13596,2024-09-29,Electro,682.26,0.0,Transferencia,42.0
124855,12951,2024-09-29,Deportes,241.23,0.1,Billetera Digital,65.0
112692,14683,2024-09-29,Moda,651.81,0.05,Tarjeta de Crédito,22.0
120920,14887,2024-09-29,Audio,402.26,0.05,Efectivo,55.0
107800,13789,2024-09-29,Moda,189.51,0.0,Transferencia,55.0
119426,10135,2024-09-29,Hogar,459.02,0.05,Transferencia,42.0
135732,12456,2024-09-29,Hogar,172.21,0.0,Billetera Digital,42.0
138569,10220,2024-09-29,Hogar,608.6,0.0,Tarjeta de Crédito,35.0
121870,13061,2024-09-29,Hogar,361.09,0.0,Transferencia,42.0
117115,14576,2024-09-29,Deportes,483.48,0.0,Billetera Digital,35.0
142606,12829,2024-09-29,Moda,689.15,0.0,Efectivo,35.0
108735,14457,2024-09-29,Electro,421.65,0.05,Efectivo,35.0
110592,10319,2024-09-29,Moda,553.46,0.0,Transferencia,65.0
134506,13394,2024-09-29,Hogar,356.61,0.05,Billetera Digital,35.0
135718,14214,2024-09-29,Deportes,493.32,0.2,Tarjeta de Crédito,35.0
104436,10698,2024-09-29,Moda,121.62,0.0,Efectivo,35.0
103731,11415,2024-09-29,Deportes,711.63,0.0,Efectivo,42.0
112579,13905,2024-09-30,Audio,501.56,0.05,Transferencia,35.0
133567,14048,2024-09-30,Deportes,249.51,0.0,Billetera Digital,28.0
130528,12704,2024-09-30,Hogar,152.0,0.05,Billetera Digital,35.0
137117,12317,2024-09-30,Moda,849.95,0.0,Transferencia,65.0
132365,14978,2024-09-30,Deportes,301.46,0.0,Tarjeta de Crédito,28.0
111616,10857,2024-09-30,Moda,545.8,0.0,Efectivo,42.0
142441,11335,2024-09-30,Moda,504.61,0.0,Tarjeta de Crédito,28.0
140289,11405,2024-09-30,Electro,428.57,0.05,Efectivo,42.0
149433,13602,2024-09-30,Moda,696.23,0.05,Transferencia,35.0
128878,12384,2024-09-30,Deportes,514.8,0.0,Transferencia,55.0
110335,12219,2024-09-30,Hogar,348.72,0.0,Transferencia,28.0
124651,10891,2024-09-30,Deportes,820.22,0.05,Efectivo,42.0
147147,13555,2024-09-30,Audio,392.14,0.05,Billetera Digital,35.0
130267,10388,2024-09-30,Moda,54.37,0.0,Billetera Digital,22.0
110776,14570,2024-09-30,Electro,202.84,0.05,Efectivo,22.0
136716,11725,2024-09-30,Electro,704.15,0.0,Efectivo,28.0
144374,11009,2024-09-30,Hogar,90.13,0.1,Tarjeta de Crédito,35.0
143382,13379,2024-09-30,Electro,171.56,0.0,Efectivo,28.0
141154,14233,2024-09-30,Deportes,106.97,0.05,Tarjeta de Crédito,28.0
119178,11480,2024-09-30,Electro,638.1,0.0,Billetera Digital,65.0
109065,11572,2024-09-30,Moda,753.46,0.05,Transferencia,28.0
114990,14470,2024-09-30,Deportes,584.71,0.0,Efectivo,
141130,13544,2024-09-30,Deportes,979.97,0.0,Tarjeta de Crédito,35.0
130024,14430,2024-09-30,Moda,904.73,0.2,Efectivo,42.0
118037,14879,2024-09-30,Audio,358.9,0.0,Billetera Digital,42.0
121988,12995,2024-09-30,Hogar,188.32,0.0,Tarjeta de Crédito,28.0
140941,10222,2024-09-30,Electro,310.79,0.0,Billetera Digital,42.0
145995,12124,2024-09-30,Deportes,1120.88,0.0,Billetera Digital,42.0
116585,11766,2024-09-30,Audio,446.12,0.0,Tarjeta de Crédito,28.0
119311,14228,2024-09-30,Audio,784.46,0.0,Tarjeta de Crédito,22.0
129564,11328,2024-09-30,Electro,514.85,0.0,Transferencia,28.0
147139,12309,2024-09-30,Audio,282.99,0.1,Transferencia,55.0
119061,10771,2024-09-30,Deportes,394.13,0.2,Tarjeta de Crédito,35.0
139019,11823,2024-09-30,Electro,123.26,0.05,Efectivo,28.0
110168,13364,2024-09-30,Moda,181.01,0.05,Transferencia,28.0
127202,11214,2024-09-30,Electro,218.18,0.2,Efectivo,22.0
119388,14470,2024-09-30,Electro,417.9,0.0,Billetera Digital,35.0
123817,14378,2024-09-30,Electro,221.66,0.0,Transferencia,65.0
148996,13985,2024-09-30,Hogar,400.46,0.2,Tarjeta de Crédito,65.0
143066,12219,2024-09-30,Moda,735.2,0.1,Tarjeta de Crédito,22.0
114659,10625,2024-09-30,Electro,610.08,0.1,Efectivo,42.0
139400,10645,2024-09-30,Deportes,233.52,0.0,Tarjeta de Crédito,
118176,11522,2024-09-30,Electro,152.1,0.1,Billetera Digital,35.0
112202,10472,2024-09-30,Hogar,355.99,0.2,Transferencia,42.0
132505,13804,2024-09-30,Hogar,224.63,0.05,Transferencia,22.0
101873,14431,2024-09-30,Deportes,928.12,0.2,Tarjeta de Crédito,35.0
111867,14549,2024-09-30,Hogar,322.58,0.2,Billetera Digital,55.0
148870,13072,2024-09-30,Moda,119.06,0.05,Tarjeta de Crédito,35.0
141663,10959,2024-09-30,Audio,182.8,0.2,Transferencia,
113694,11982,2024-09-30,Audio,505.76,0.05,Transferencia,35.0
116126,14370,2024-09-30,Hogar,219.95,0.2,Transferencia,42.0
123089,10237,2024-09-30,Moda,733.27,0.1,Billetera Digital,35.0
134714,14029,2024-09-30,Hogar,601.58,0.05,Tarjeta de Crédito,65.0
129795,12903,2024-09-30,Audio,133.1,0.05,Transferencia,42.0
111193,12368,2024-09-30,Hogar,417.48,0.0,Transferencia,42.0
148821,10988,2024-09-30,Audio,1126.04,0.05,Tarjeta de Crédito,42.0
123438,12788,2024-09-30,Moda,236.61,0.0,Tarjeta de Crédito,55.0
115942,13104,2024-09-30,Moda,268.01,0.05,Tarjeta de Crédito,22.0
144174,13686,2024-09-30,Electro,1087.54,0.0,Tarjeta de Crédito,65.0
142882,12091,2024-09-30,Audio,433.59,0.0,Tarjeta de Crédito,22.0
140454,14623,2024-09-30,Audio,740.93,0.0,Efectivo,28.0
117931,13539,2024-09-30,Electro,746.58,0.0,Efectivo,42.0
139799,12537,2024-09-30,Audio,582.83,0.0,Efectivo,35.0
116097,13569,2024-09-30,Moda,216.14,0.05,Efectivo,
134089,13800,2024-09-30,Audio,324.81,0.05,Tarjeta de Crédito,28.0
142171,11911,2024-09-30,Hogar,361.88,0.0,Transferencia,65.0
138982,10253,2024-10-01,Moda,965.9,0.0,Efectivo,55.0
140869,13058,2024-10-01,Moda,147.39,0.0,Transferencia,35.0
128326,12320,2024-10-01,Hogar,237.35,0.0,Efectivo,35.0
118345,13714,2024-10-01,Audio,417.46,0.05,Billetera Digital,55.0
122303,10338,2024-10-01,Audio,401.63,0.0,Transferencia,65.0
135736,14990,2024-10-01,Hogar,509.79,0.0,Transferencia,55.0
126908,14424,2024-10-01,Audio,357.4,0.0,Efectivo,42.0
122197,10450,2024-10-01,Moda,620.51,0.2,Billetera Digital,35.0
119443,13390,2024-10-01,Electro,864.69,0.0,Billetera Digital,22.0
104410,11881,2024-10-01,Hogar,703.11,0.1,Efectivo,28.0
119402,10535,2024-10-01,Moda,463.62,0.0,Billetera Digital,55.0
128172,12363,2024-10-01,Moda,212.27,0.0,Tarjeta de Crédito,65.0
138099,11907,2024-10-01,Moda,218.26,0.0,Efectivo,65.0
138894,13562,2024-10-01,Moda,1067.88,0.05,Efectivo,35.0
138409,10065,2024-10-01,Moda,127.38,0.1,Tarjeta de Crédito,65.0
148967,11413,2024-10-01,Deportes,453.69,0.0,Billetera Digital,28.0
132921,11220,2024-10-01,Hogar,434.4,0.0,Efectivo,22.0
147707,10712,2024-10-01,Audio,296.18,0.0,Billetera Digital,28.0
109205,13573,2024-10-01,Electro,638.45,0.2,Billetera Digital,35.0
145532,12343,2024-10-01,Deportes,449.98,0.0,Efectivo,55.0
148120,11857,2024-10-01,Deportes,346.56,0.05,Billetera Digital,35.0
120769,10712,2024-10-01,Hogar,170.24,0.0,Tarjeta de Crédito,28.0
106353,10254,2024-10-01,Audio,554.87,0.05,Billetera Digital,28.0
147109,12205,2024-10-01,Deportes,261.22,0.0,Transferencia,
126507,11785,2024-10-01,Audio,280.5,0.2,Transferencia,65.0
122846,14049,2024-10-01,Moda,412.21,0.05,Billetera Digital,22.0
108512,12465,2024-10-01,Electro,767.71,0.0,Billetera Digital,65.0
118696,13754,2024-10-01,Audio,318.9,0.05,Efectivo,55.0
130459,10718,2024-10-01,Audio,760.15,0.0,Efectivo,35.0
141727,12554,2024-10-01,Moda,231.79,0.2,Tarjeta de Crédito,35.0
149177,11456,2024-10-01,Electro,602.52,0.0,Billetera Digital,28.0
102419,12757,2024-10-01,Audio,169.03,0.0,Efectivo,28.0
123781,11870,2024-10-01,Moda,676.99,0.1,Billetera Digital,28.0
119127,14514,2024-10-01,Electro,164.89,0.0,Tarjeta de Crédito,35.0
149141,10306,2024-10-01,Electro,498.45,0.0,Billetera Digital,35.0
136992,12080,2024-10-01,Audio,1148.84,0.0,Efectivo,35.0
149716,13442,2024-10-01,Moda,607.02,0.0,Tarjeta de Crédito,42.0
142563,10048,2024-10-01,Electro,585.25,0.0,Billetera Digital,35.0
144076,13873,2024-10-01,Hogar,379.54,0.0,Efectivo,42.0
141990,11016,2024-10-01,Hogar,273.52,0.0,Transferencia,35.0
116297,11160,2024-10-01,Deportes,209.38,0.0,Billetera Digital,
120424,10361,2024-10-01,Deportes,372.02,0.0,Tarjeta de Crédito,28.0
115263,12786,2024-10-01,Deportes,608.15,0.2,Tarjeta de Crédito,65.0
131561,13844,2024-10-01,Deportes,1109.03,0.0,Efectivo,55.0
127003,10716,2024-10-01,Hogar,472.1,0.0,Tarjeta de Crédito,22.0
128563,13618,2024-10-01,Electro,272.45,0.0,Tarjeta de Crédito,42.0
107458,10444,2024-10-01,Hogar,521.29,0.0,Efectivo,65.0
107231,13969,2024-10-01,Deportes,715.99,0.05,Efectivo,42.0
107991,11810,2024-10-01,Deportes,577.59,0.0,Efectivo,35.0
134175,10447,2024-10-01,Electro,711.13,0.0,Tarjeta de Crédito,35.0
148152,13824,2024-10-01,Electro,350.21,0.0,Tarjeta de Crédito,35.0
108152,14543,2024-10-01,Deportes,162.92,0.0,Tarjeta de Crédito,
128975,12774,2024-10-01,Hogar,670.54,0.0,Efectivo,28.0
112979,12567,2024-10-01,Audio,229.3,0.0,Transferencia,35.0
144009,10634,2024-10-01,Deportes,264.81,0.2,Efectivo,22.0
130214,11390,2024-10-01,Moda,1179.7,0.0,Efectivo,42.0
101382,10036,2024-10-01,Hogar,547.09,0.05,Billetera Digital,28.0
105408,12313,2024-10-01,Hogar,865.78,0.05,Billetera Digital,28.0
113348,13013,2024-10-01,Audio,735.11,0.0,Transferencia,55.0
131850,12368,2024-10-01,Moda,153.58,0.1,Transferencia,28.0
125374,13525,2024-10-01,Hogar,234.01,0.0,Efectivo,65.0
115334,11560,2024-10-01,Deportes,298.52,0.1,Billetera Digital,28.0
119341,13514,2024-10-01,Moda,813.12,0.0,Transferencia,28.0
146346,14929,2024-10-01,Hogar,143.63,0.0,Billetera Digital,35.0
109330,13181,2024-10-01,Moda,1014.62,0.05,Tarjeta de Crédito,22.0
141676,11987,2024-10-01,Moda,192.92,0.0,Billetera Digital,28.0
114221,10325,2024-10-01,Deportes,437.18,0.2,Transferencia,42.0
121722,13618,2024-10-01,Moda,406.24,0.2,Billetera Digital,35.0
123568,14560,2024-10-01,Audio,194.47,0.1,Tarjeta de Crédito,35.0
127336,14041,2024-10-01,Audio,229.23,0.0,Transferencia,35.0
142743,10504,2024-10-01,Audio,499.22,0.0,Tarjeta de Crédito,28.0
108167,10748,2024-10-01,Moda,898.47,0.0,Efectivo,28.0
110051,12739,2024-10-01,Electro,548.32,0.0,Billetera Digital,28.0
131276,13889,2024-10-01,Moda,660.46,0.0,Efectivo,
143751,10955,2024-10-01,Electro,532.88,0.0,Efectivo,35.0
130430,13768,2024-10-01,Electro,884.15,0.0,Tarjeta de Crédito,42.0
136575,10304,2024-10-01,Deportes,204.13,0.2,Efectivo,28.0
103831,12250,2024-10-01,Electro,477.15,0.0,Billetera Digital,22.0
148254,14222,2024-10-01,Deportes,761.51,0.0,Transferencia,28.0
105763,11724,2024-10-01,Audio,610.32,0.05,Billetera Digital,
132120,11535,2024-10-01,Moda,1368.37,0.05,Billetera Digital,35.0
136744,12079,2024-10-02,Audio,412.79,0.0,Efectivo,65.0
116109,13824,2024-10-02,Hogar,467.31,0.0,Efectivo,55.0
133243,14540,2024-10-02,Moda,407.5,0.0,Efectivo,28.0
124217,13099,2024-10-02,Audio,322.16,0.0,Efectivo,35.0
145234,10412,2024-10-02,Hogar,450.32,0.0,Billetera Digital,22.0
136399,13930,2024-10-02,Hogar,498.58,0.05,Efectivo,42.0
133671,11855,2024-10-02,Hogar,551.03,0.0,Tarjeta de Crédito,35.0
103214,11629,2024-10-02,Electro,729.37,0.0,Tarjeta de Crédito,35.0
130672,13660,2024-10-02,Audio,692.62,0.2,Transferencia,22.0
117155,12725,2024-10-02,Deportes,859.72,0.0,Efectivo,28.0
112092,10173,2024-10-02,Moda,444.37,0.0,Tarjeta de Crédito,65.0
121583,10265,2024-10-02,Electro,90.42,0.2,Tarjeta de Crédito,35.0
107892,11573,2024-10-02,Deportes,1075.06,0.1,Tarjeta de Crédito,55.0
114062,14878,2024-10-02,Moda,913.83,0.2,Tarjeta de Crédito,
106406,13010,2024-10-02,Audio,274.54,0.0,Efectivo,35.0
107711,10104,2024-10-02,Hogar,500.04,0.0,Tarjeta de Crédito,35.0
132161,13685,2024-10-02,Deportes,939.2,0.05,Efectivo,65.0
114259,10135,2024-10-02,Moda,882.55,0.0,Tarjeta de Crédito,35.0
132400,14351,2024-10-02,Hogar,265.87,0.0,Billetera Digital,28.0
138239,14643,2024-10-02,Moda,745.88,0.05,Transferencia,35.0
116374,11444,2024-10-02,Hogar,417.76,0.0,Efectivo,28.0
100046,12612,2024-10-02,Audio,419.65,0.05,Tarjeta de Crédito,35.0
130917,13656,2024-10-02,Hogar,274.55,0.0,Transferencia,35.0
130270,10789,2024-10-02,Deportes,225.77,0.05,Tarjeta de Crédito,28.0
105894,13830,2024-10-02,Hogar,389.82,0.0,Billetera Digital,35.0
108038,12276,2024-10-02,Electro,417.11,0.0,Efectivo,55.0
133201,12330,2024-10-02,Electro,153.91,0.0,Transferencia,35.0
112247,13748,2024-10-02,Moda,128.61,0.05,Efectivo,28.0
136229,13814,2024-10-02,Electro,463.54,0.1,Tarjeta de Crédito,65.0
126700,14822,2024-10-02,Audio,112.34,0.05,Transferencia,28.0
104311,11230,2024-10-02,Audio,856.29,0.1,Transferencia,28.0
116660,12296,2024-10-02,Deportes,312.8,0.0,Efectivo,35.0
120573,14434,2024-10-02,Moda,739.7,0.2,Efectivo,28.0
105200,11944,2024-10-02,Audio,434.43,0.1,Tarjeta de Crédito,
118329,13261,2024-10-02,Audio,160.62,0.2,Efectivo,28.0
126279,13923,2024-10-02,Deportes,755.5,0.0,Billetera Digital,65.0
134853,14051,2024-10-02,Deportes,290.26,0.0,Transferencia,42.0
118271,14053,2024-10-02,Audio,163.77,0.05,Billetera Digital,42.0
103126,13426,2024-10-02,Deportes,411.41,0.0,Efectivo,28.0
111707,11790,2024-10-02,Audio,447.07,0.1,Efectivo,42.0
124864,12041,2024-10-02,Audio,164.71,0.0,Transferencia,
133978,14167,2024-10-02,Audio,870.41,0.1,Tarjeta de Crédito,35.0
137625,12325,2024-10-02,Electro,542.12,0.2,Efectivo,65.0
145814,11725,2024-10-02,Electro,334.06,0.0,Transferencia,35.0
147429,10704,2024-10-02,Electro,349.05,0.05,Efectivo,65.0
132314,13368,2024-10-02,Deportes,273.59,0.05,Efectivo,28.0
127750,14708,2024-10-02,Electro,328.05,0.05,Billetera Digital,55.0
116822,10813,2024-10-02,Moda,663.29,0.1,Billetera Digital,65.0
139768,13831,2024-10-02,Hogar,377.08,0.0,Transferencia,55.0
107479,11089,2024-10-02,Hogar,465.34,0.2,Billetera Digital,35.0
115181,12156,2024-10-02,Audio,421.29,0.0,Transferencia,35.0
139280,13165,2024-10-02,Audio,381.1,0.0,Efectivo,28.0
145275,11985,2024-10-02,Audio,199.35,0.05,Efectivo,22.0
130216,12836,2024-10-02,Electro,197.88,0.05,Billetera Digital,22.0
140700,10686,2024-10-02,Audio,667.94,0.0,Billetera Digital,42.0
104370,13216,2024-10-02,Electro,114.74,0.1,Efectivo,35.0
136211,12631,2024-10-02,Deportes,441.79,0.0,Tarjeta de Crédito,35.0
145620,10512,2024-10-02,Audio,158.57,0.0,Billetera Digital,28.0
118463,12840,2024-10-02,Deportes,374.7,0.0,Transferencia,28.0
111862,14592,2024-10-02,Electro,475.17,0.0,Billetera Digital,35.0
123682,14571,2024-10-02,Hogar,145.73,0.1,Transferencia,35.0
126664,10100,2024-10-02,Moda,71.13,0.0,Tarjeta de Crédito,35.0
112921,13217,2024-10-02,Audio,292.61,0.0,Billetera Digital,35.0
137074,13688,2024-10-02,Electro,464.38,0.0,Transferencia,35.0
124483,11878,2024-10-02,Deportes,278.21,0.0,Efectivo,35.0
144623,11172,2024-10-02,Hogar,521.21,0.0,Billetera Digital,65.0
105617,14712,2024-10-02,Audio,437.23,0.0,Transferencia,55.0
103686,10882,2024-10-02,Hogar,390.59,0.05,Efectivo,35.0
143637,13659,2024-10-02,Electro,525.13,0.0,Tarjeta de Crédito,22.0
136501,14210,2024-10-02,Moda,359.39,0.05,Transferencia,42.0
116609,11691,2024-10-02,Electro,136.97,0.0,Efectivo,65.0
101114,14688,2024-10-02,Moda,824.93,0.0,Transferencia,28.0
113652,10147,2024-10-02,Moda,347.94,0.0,Transferencia,65.0
139511,10005,2024-10-02,Moda,140.8,0.0,Transferencia,22.0
143412,11770,2024-10-02,Deportes,328.81,0.0,Billetera Digital,22.0
148050,11471,2024-10-03,Electro,932.09,0.0,Tarjeta de Crédito,35.0
125032,11405,2024-10-03,Audio,594.82,0.0,Transferencia,42.0
115884,14128,2024-10-03,Deportes,898.0,0.0,Billetera Digital,28.0
129674,12719,2024-10-03,Audio,217.25,0.0,Billetera Digital,42.0
106262,12623,2024-10-03,Deportes,808.74,0.05,Billetera Digital,28.0
103700,10112,2024-10-03,Deportes,694.06,0.0,Transferencia,28.0
127987,11970,2024-10-03,Moda,963.21,0.0,Efectivo,42.0
120740,11825,2024-10-03,Audio,534.42,0.0,Billetera Digital,42.0
110679,14150,2024-10-03,Audio,568.69,0.0,Efectivo,28.0
127827,13088,2024-10-03,Hogar,239.86,0.0,Tarjeta de Crédito,35.0
119932,10586,2024-10-03,Moda,366.24,0.05,Transferencia,55.0
146656,13991,2024-10-03,Hogar,425.19,0.0,Billetera Digital,
134097,10449,2024-10-03,Moda,565.38,0.05,Billetera Digital,65.0
119626,13974,2024-10-03,Hogar,311.07,0.1,Transferencia,42.0
101907,11798,2024-10-03,Audio,432.07,0.0,Transferencia,35.0
107648,12165,2024-10-03,Deportes,257.14,0.0,Transferencia,
132016,11584,2024-10-03,Moda,400.27,0.0,Tarjeta de Crédito,65.0
131668,11652,2024-10-03,Audio,138.38,0.1,Transferencia,42.0
140338,12313,2024-10-03,Deportes,353.45,0.0,Efectivo,22.0
101693,12365,2024-10-03,Electro,97.6,0.0,Tarjeta de Crédito,35.0
143111,13331,2024-10-03,Deportes,101.93,0.0,Tarjeta de Crédito,28.0
109805,12723,2024-10-03,Hogar,69.88,0.0,Transferencia,35.0
130134,10976,2024-10-03,Electro,319.23,0.0,Efectivo,65.0
118817,11120,2024-10-03,Moda,136.29,0.1,Billetera Digital,35.0
108129,14049,2024-10-03,Deportes,167.6,0.05,Tarjeta de Crédito,28.0
140320,13544,2024-10-03,Hogar,209.88,0.1,Efectivo,22.0
127001,11827,2024-10-03,Audio,354.81,0.0,Billetera Digital,22.0
147386,12366,2024-10-03,Deportes,524.33,0.0,Efectivo,28.0
118632,12428,2024-10-03,Moda,605.9,0.05,Transferencia,42.0
131752,11358,2024-10-03,Audio,388.5,0.0,Transferencia,65.0
136905,12222,2024-10-03,Electro,453.39,0.1,Transferencia,55.0
122732,13481,2024-10-03,Audio,675.57,0.2,Efectivo,28.0
