id_transaccion,id_cliente,fecha_compra,categoria_prod,precio_bruto,descuento_aplicado,metodo_pago,edad_cliente,estado_cliente,precio_final
140732,10580,2024-10-26,Audio,945.87,0.0,Efectivo,28,Activo,945.87
135739,12003,2024-10-26,Moda,483.54,0.0,Transferencia,35,Activo,483.54
120090,11797,2024-10-26,Deportes,588.85,0.05,Billetera Digital,35,Activo,559.4075
115049,10388,2024-10-26,Hogar,275.9,0.05,Efectivo,55,Activo,262.10499999999996
119727,14852,2024-10-26,Moda,993.5,0.0,Tarjeta de Crédito,55,Activo,993.5
119356,10651,2024-10-26,Hogar,353.33,0.2,Tarjeta de Crédito,42,Churn,282.664
105963,10805,2024-10-26,Audio,373.87,0.05,Tarjeta de Crédito,42,Activo,355.1765
128431,10786,2024-10-26,Deportes,337.43,0.05,Efectivo,28,Activo,320.5585
137091,12300,2024-10-26,Moda,563.35,0.0,Transferencia,22,Activo,563.35
141141,10921,2024-10-26,Hogar,513.82,0.2,Transferencia,35,Activo,411.05600000000004
105434,12226,2024-10-26,Audio,275.47,0.0,Efectivo,55,Activo,275.47
122746,14515,2024-10-26,Electro,709.08,0.0,Billetera Digital,35,Activo,709.08
126462,11406,2024-10-26,Hogar,243.87,0.0,Billetera Digital,35,Activo,243.87
113723,10903,2024-10-26,Hogar,191.29,0.1,Transferencia,28,Activo,172.161
123237,10219,2024-10-26,Hogar,263.8,0.2,Transferencia,42,Activo,211.04000000000002
113602,10240,2024-10-26,Electro,425.15,0.05,Transferencia,55,Activo,403.8925
123559,14385,2024-10-26,Audio,575.39,0.0,Efectivo,42,Activo,575.39
125262,10412,2024-10-26,Deportes,756.36,0.0,Tarjeta de Crédito,28,Activo,756.36
145591,14831,2024-10-26,Moda,488.98,0.0,Billetera Digital,28,Activo,488.98
103570,10305,2024-10-26,Audio,318.82,0.0,Efectivo,42,Activo,318.82
128307,12505,2024-10-26,Deportes,250.45,0.0,Efectivo,65,Activo,250.45
101268,10920,2024-10-26,Deportes,523.02,0.0,Efectivo,42,Activo,523.02
148125,13719,2024-10-26,Moda,346.85,0.0,Efectivo,35,Activo,346.85
131804,12853,2024-10-26,Electro,427.54,0.0,Billetera Digital,35,Activo,427.54
103855,10602,2024-10-26,Hogar,539.99,0.0,Transferencia,35,Activo,539.99
110815,14062,2024-10-26,Moda,148.31,0.0,Transferencia,28,Activo,148.31
145284,10027,2024-10-26,Electro,627.59,0.0,Efectivo,65,Activo,627.59
141295,12926,2024-10-26,Deportes,753.29,0.0,Billetera Digital,28,Activo,753.29
100175,13510,2024-10-26,Hogar,238.28,0.05,Tarjeta de Crédito,22,Activo,226.36599999999999
117702,10584,2024-10-26,Moda,597.66,0.1,Billetera Digital,55,Activo,537.894
126988,10505,2024-10-27,Deportes,397.68,0.0,Efectivo,28,Activo,397.68
144234,14044,2024-10-27,Electro,1481.52,0.0,Billetera Digital,55,Activo,1481.52
126233,11922,2024-10-27,Electro,539.02,0.0,Billetera Digital,22,Activo,539.02
144206,11311,2024-10-27,Audio,644.75,0.0,Tarjeta de Crédito,65,Activo,644.75
106547,10997,2024-10-27,Audio,247.31,0.0,Tarjeta de Crédito,35,Churn,247.31
131955,10135,2024-10-27,Moda,770.29,0.0,Efectivo,28,Activo,770.29
104241,13539,2024-10-27,Electro,486.46,0.05,Billetera Digital,28,Activo,462.13699999999994
108424,10981,2024-10-27,Audio,320.41,0.0,Billetera Digital,65,Activo,320.41
101710,11252,2024-10-27,Moda,580.23,0.0,Billetera Digital,35,Activo,580.23
105441,12031,2024-10-27,Electro,158.82,0.0,Tarjeta de Crédito,42,Activo,158.82
117458,12968,2024-10-27,Deportes,838.89,0.1,Transferencia,22,Activo,755.001
126372,13608,2024-10-27,Deportes,113.24,0.05,Tarjeta de Crédito,22,Activo,107.57799999999999
117472,10138,2024-10-27,Moda,171.13,0.0,Efectivo,42,Activo,171.13
106858,14284,2024-10-27,Moda,823.53,0.05,Tarjeta de Crédito,28,Churn,782.3534999999999
127413,10440,2024-10-27,Hogar,148.32,0.0,Transferencia,22,Activo,148.32
123115,10058,2024-10-27,Hogar,499.47,0.0,Transferencia,65,Activo,499.47
122637,11080,2024-10-27,Electro,150.56,0.0,Transferencia,42,Activo,150.56
148739,12836,2024-10-27,Hogar,117.26,0.1,Efectivo,35,Activo,105.534
101953,13729,2024-10-27,Moda,519.25,0.0,Transferencia,35,Activo,519.25
108652,11506,2024-10-27,Electro,252.49,0.0,Efectivo,35,Activo,252.49
124336,14873,2024-10-27,Electro,131.98,0.0,Tarjeta de Crédito,35,Activo,131.98
110078,12016,2024-10-27,Deportes,1249.61,0.05,Efectivo,35,Activo,1187.1294999999998
138724,14776,2024-10-27,Audio,170.72,0.05,Efectivo,65,Activo,162.184
137847,14095,2024-10-27,Deportes,479.11,0.0,Transferencia,28,Activo,479.11
108871,12377,2024-10-27,Electro,83.23,0.05,Efectivo,65,Activo,79.0685
113127,11846,2024-10-27,Electro,154.58,0.2,Efectivo,42,Churn,123.66400000000002
110626,12725,2024-10-27,Audio,623.04,0.05,Tarjeta de Crédito,22,Activo,591.8879999999999
123569,10199,2024-10-27,Electro,336.06,0.0,Tarjeta de Crédito,28,Activo,336.06
146666,14649,2024-10-27,Hogar,420.26,0.0,Transferencia,65,Activo,420.26
138687,13811,2024-10-27,Deportes,435.04,0.0,Efectivo,28,Activo,435.04
105755,11605,2024-10-27,Moda,224.18,0.0,Transferencia,42,Activo,224.18
105265,10912,2024-10-27,Deportes,643.59,0.0,Billetera Digital,28,Activo,643.59
106513,10445,2024-10-27,Hogar,353.88,0.2,Billetera Digital,28,Activo,283.104
111845,12076,2024-10-27,Moda,619.14,0.0,Billetera Digital,55,Activo,619.14
146862,12540,2024-10-27,Moda,311.66,0.0,Efectivo,22,Activo,311.66
147405,13185,2024-10-27,Hogar,560.85,0.0,Efectivo,28,Activo,560.85
135783,13289,2024-10-27,Hogar,1113.38,0.2,Efectivo,35,Activo,890.7040000000002
143758,10637,2024-10-27,Electro,271.52,0.0,Tarjeta de Crédito,35,Activo,271.52
147395,12233,2024-10-27,Moda,405.7,0.0,Transferencia,35,Activo,405.7
118673,12774,2024-10-27,Deportes,544.98,0.0,Efectivo,22,Activo,544.98
121972,11556,2024-10-27,Moda,274.94,0.1,Billetera Digital,55,Churn,247.446
135660,10977,2024-10-27,Hogar,473.99,0.0,Transferencia,65,Activo,473.99
147789,12009,2024-10-27,Audio,482.77,0.2,Billetera Digital,35,Activo,386.216
143062,12354,2024-10-27,Moda,364.43,0.0,Billetera Digital,35,Activo,364.43
118706,10663,2024-10-27,Electro,192.63,0.05,Transferencia,55,Activo,182.99849999999998
138813,14071,2024-10-27,Hogar,728.83,0.0,Billetera Digital,22,Activo,728.83
128680,11252,2024-10-27,Hogar,715.37,0.0,Tarjeta de Crédito,35,Activo,715.37
113930,11634,2024-10-27,Moda,1022.55,0.05,Transferencia,28,Activo,971.4224999999999
141622,13907,2024-10-27,Electro,374.77,0.0,Transferencia,42,Activo,374.77
120299,10106,2024-10-27,Electro,188.78,0.2,Tarjeta de Crédito,35,Activo,151.024
105133,12575,2024-10-27,Deportes,933.02,0.1,Billetera Digital,55,Activo,839.718
114560,11825,2024-10-27,Deportes,137.37,0.0,Tarjeta de Crédito,35,Activo,137.37
120570,14665,2024-10-27,Moda,232.12,0.0,Efectivo,42,Activo,232.12
107154,11790,2024-10-27,Deportes,359.56,0.0,Tarjeta de Crédito,42,Activo,359.56
144709,14362,2024-10-27,Audio,1159.83,0.0,Efectivo,55,Activo,1159.83
149321,10111,2024-10-27,Hogar,1253.6,0.0,Billetera Digital,28,Activo,1253.6
126302,10912,2024-10-27,Moda,419.17,0.0,Transferencia,35,Activo,419.17
144720,14102,2024-10-27,Hogar,479.58,0.0,Billetera Digital,22,Activo,479.58
104536,14322,2024-10-27,Electro,542.4,0.05,Billetera Digital,35,Activo,515.28
115609,14439,2024-10-27,Moda,98.88,0.0,Tarjeta de Crédito,22,Activo,98.88
133334,11837,2024-10-27,Deportes,705.81,0.0,Tarjeta de Crédito,35,Churn,705.81
124708,12986,2024-10-27,Deportes,518.6,0.1,Billetera Digital,22,Activo,466.74
110247,11515,2024-10-27,Audio,149.58,0.0,Billetera Digital,35,Activo,149.58
125464,12340,2024-10-27,Audio,412.05,0.0,Transferencia,28,Activo,412.05
128942,13064,2024-10-27,Deportes,391.81,0.2,Efectivo,28,Activo,313.44800000000004
127267,11996,2024-10-27,Deportes,195.29,0.0,Tarjeta de Crédito,28,Activo,195.29
110467,11472,2024-10-27,Electro,125.25,0.0,Billetera Digital,65,Activo,125.25
133584,12416,2024-10-27,Moda,133.54,0.05,Tarjeta de Crédito,42,Activo,126.86299999999999
104491,10142,2024-10-27,Deportes,525.17,0.05,Billetera Digital,35,Activo,498.91149999999993
137495,12186,2024-10-27,Moda,779.98,0.05,Efectivo,42,Activo,740.981
110192,13428,2024-10-27,Moda,460.02,0.0,Efectivo,42,Activo,460.02
112253,10470,2024-10-27,Moda,701.06,0.0,Billetera Digital,35,Activo,701.06
106333,10254,2024-10-27,Electro,566.36,0.0,Efectivo,42,Churn,566.36
124659,12333,2024-10-27,Electro,166.76,0.0,Transferencia,65,Activo,166.76
115491,11733,2024-10-27,Hogar,123.93,0.1,Transferencia,22,Activo,111.537
131724,12859,2024-10-28,Hogar,574.06,0.2,Tarjeta de Crédito,28,Activo,459.248
149551,13681,2024-10-28,Audio,249.29,0.0,Billetera Digital,28,Activo,249.29
136302,11098,2024-10-28,Audio,238.93,0.0,Tarjeta de Crédito,22,Activo,238.93
129273,12004,2024-10-28,Moda,232.32,0.0,Transferencia,35,Activo,232.32
116021,12415,2024-10-28,Audio,218.04,0.0,Tarjeta de Crédito,28,Activo,218.04
124810,11380,2024-10-28,Electro,191.03,0.0,Billetera Digital,22,Activo,191.03
146545,12323,2024-10-28,Deportes,292.62,0.0,Tarjeta de Crédito,42,Activo,292.62
135799,10468,2024-10-28,Hogar,624.4,0.05,Tarjeta de Crédito,55,Churn,593.18
111709,12022,2024-10-28,Audio,351.81,0.0,Tarjeta de Crédito,22,Activo,351.81
122767,10256,2024-10-28,Moda,1059.65,0.0,Efectivo,28,Activo,1059.65
122017,13641,2024-10-28,Deportes,349.38,0.0,Billetera Digital,35,Activo,349.38
146672,12637,2024-10-28,Moda,413.3,0.05,Efectivo,65,Activo,392.635
100790,11761,2024-10-28,Moda,563.32,0.0,Tarjeta de Crédito,65,Activo,563.32
110696,13371,2024-10-28,Hogar,447.2,0.0,Billetera Digital,55,Activo,447.2
111795,14942,2024-10-28,Audio,1081.88,0.0,Transferencia,35,Activo,1081.88
115401,13590,2024-10-28,Moda,555.94,0.2,Efectivo,35,Activo,444.75200000000007
138679,11712,2024-10-28,Moda,187.14,0.2,Efectivo,28,Activo,149.712
122030,11468,2024-10-28,Electro,719.31,0.05,Tarjeta de Crédito,28,Activo,683.3444999999999
109176,14574,2024-10-28,Electro,409.55,0.0,Transferencia,42,Activo,409.55
106680,13905,2024-10-28,Audio,175.6,0.0,Tarjeta de Crédito,35,Activo,175.6
118847,12527,2024-10-28,Hogar,339.41,0.0,Tarjeta de Crédito,42,Activo,339.41
113255,13193,2024-10-28,Audio,394.54,0.0,Efectivo,55,Activo,394.54
138524,13452,2024-10-28,Hogar,452.23,0.0,Tarjeta de Crédito,28,Activo,452.23
142716,11833,2024-10-28,Hogar,303.36,0.0,Tarjeta de Crédito,42,Activo,303.36
142724,12436,2024-10-28,Moda,84.45,0.0,Efectivo,55,Churn,84.45
146099,11509,2024-10-28,Deportes,576.85,0.0,Efectivo,22,Activo,576.85
143618,13101,2024-10-28,Moda,656.57,0.0,Efectivo,55,Churn,656.57
108413,12756,2024-10-28,Deportes,397.53,0.0,Tarjeta de Crédito,35,Activo,397.53
149943,14618,2024-10-28,Moda,211.42,0.2,Efectivo,35,Activo,169.136
144190,13675,2024-10-28,Deportes,462.2,0.05,Billetera Digital,65,Activo,439.09
138311,13008,2024-10-28,Deportes,344.92,0.0,Billetera Digital,35,Activo,344.92
110271,11283,2024-10-28,Deportes,797.19,0.05,Transferencia,42,Activo,757.3305
137201,11968,2024-10-28,Moda,586.89,0.05,Tarjeta de Crédito,28,Activo,557.5455
119945,10106,2024-10-28,Hogar,335.59,0.0,Efectivo,35,Activo,335.59
137294,11164,2024-10-28,Electro,308.24,0.05,Billetera Digital,55,Activo,292.828
138360,12730,2024-10-28,Audio,410.24,0.0,Billetera Digital,35,Activo,410.24
104771,14231,2024-10-28,Deportes,638.01,0.2,Efectivo,28,Activo,510.408
102255,10935,2024-10-28,Hogar,158.64,0.0,Efectivo,22,Activo,158.64
117535,14169,2024-10-28,Audio,515.25,0.1,Tarjeta de Crédito,42,Activo,463.725
135175,12250,2024-10-28,Moda,227.53,0.0,Tarjeta de Crédito,35,Activo,227.53
148738,14177,2024-10-28,Electro,254.67,0.0,Transferencia,35,Activo,254.67
149440,12664,2024-10-28,Audio,1064.9,0.1,Billetera Digital,65,Activo,958.4100000000001
127656,14002,2024-10-28,Moda,547.46,0.1,Transferencia,28,Activo,492.71400000000006
103663,12972,2024-10-28,Audio,945.39,0.05,Billetera Digital,42,Activo,898.1205
133631,10312,2024-10-28,Moda,370.72,0.1,Billetera Digital,42,Activo,333.648
133444,10542,2024-10-28,Electro,702.15,0.0,Efectivo,28,Activo,702.15
106157,14473,2024-10-28,Hogar,426.26,0.1,Billetera Digital,42,Activo,383.634
140229,12038,2024-10-28,Audio,410.41,0.05,Transferencia,28,Activo,389.8895
103539,13252,2024-10-28,Hogar,530.43,0.2,Efectivo,35,Activo,424.344
123993,11221,2024-10-28,Electro,531.45,0.0,Transferencia,65,Activo,531.45
144888,12865,2024-10-28,Hogar,250.6,0.05,Tarjeta de Crédito,35,Activo,238.07
133054,10455,2024-10-28,Deportes,225.54,0.0,Tarjeta de Crédito,42,Activo,225.54
145214,13597,2024-10-28,Deportes,423.78,0.05,Tarjeta de Crédito,28,Activo,402.59099999999995
117214,14112,2024-10-28,Moda,604.4,0.1,Billetera Digital,65,Activo,543.96
101928,13273,2024-10-28,Moda,471.0,0.0,Efectivo,55,Activo,471.0
110887,11425,2024-10-28,Audio,556.36,0.0,Tarjeta de Crédito,22,Activo,556.36
112499,14459,2024-10-28,Electro,251.96,0.05,Billetera Digital,65,Activo,239.362
130738,12449,2024-10-28,Moda,358.76,0.0,Tarjeta de Crédito,35,Activo,358.76
111247,14654,2024-10-28,Hogar,428.44,0.0,Billetera Digital,35,Activo,428.44
103679,11481,2024-10-28,Electro,1118.32,0.05,Billetera Digital,35,Activo,1062.404
109430,13855,2024-10-28,Electro,508.43,0.05,Efectivo,42,Churn,483.00849999999997
145124,12682,2024-10-28,Electro,449.18,0.0,Efectivo,22,Churn,449.18
109044,13810,2024-10-28,Deportes,464.66,0.05,Tarjeta de Crédito,35,Activo,441.427
148959,14017,2024-10-28,Moda,365.55,0.0,Billetera Digital,22,Activo,365.55
145009,11340,2024-10-28,Hogar,437.12,0.0,Efectivo,35,Activo,437.12
129547,11265,2024-10-28,Electro,251.04,0.0,Efectivo,65,Activo,251.04
104186,14988,2024-10-28,Electro,144.2,0.0,Tarjeta de Crédito,22,Activo,144.2
146484,12822,2024-10-28,Hogar,169.57,0.0,Efectivo,22,Activo,169.57
139659,11618,2024-10-28,Moda,790.32,0.0,Transferencia,65,Activo,790.32
106453,13151,2024-10-28,Hogar,181.45,0.0,Tarjeta de Crédito,28,Activo,181.45
123184,11052,2024-10-28,Hogar,188.88,0.05,Tarjeta de Crédito,55,Activo,179.43599999999998
115714,11839,2024-10-28,Audio,88.38,0.05,Efectivo,28,Churn,83.961
149287,14780,2024-10-28,Hogar,809.89,0.05,Tarjeta de Crédito,42,Activo,769.3955
144165,10797,2024-10-29,Electro,458.96,0.0,Efectivo,22,Activo,458.96
100087,12695,2024-10-29,Hogar,456.09,0.05,Efectivo,28,Churn,433.28549999999996
116216,12853,2024-10-29,Deportes,450.17,0.0,Tarjeta de Crédito,35,Activo,450.17
119580,14226,2024-10-29,Electro,106.93,0.1,Tarjeta de Crédito,28,Activo,96.23700000000001
133702,14372,2024-10-29,Audio,307.09,0.1,Billetera Digital,42,Activo,276.381
144495,10694,2024-10-29,Deportes,454.17,0.0,Tarjeta de Crédito,35,Activo,454.17
137081,14836,2024-10-29,Moda,479.43,0.1,Efectivo,42,Activo,431.487
106388,13657,2024-10-29,Deportes,512.62,0.0,Efectivo,65,Activo,512.62
107434,11176,2024-10-29,Deportes,324.8,0.0,Efectivo,35,Activo,324.8
140402,11552,2024-10-29,Audio,161.06,0.1,Tarjeta de Crédito,28,Activo,144.954
112565,14860,2024-10-29,Moda,94.74,0.1,Efectivo,55,Activo,85.26599999999999
138305,13552,2024-10-29,Audio,1067.46,0.05,Efectivo,28,Activo,1014.087
102163,14839,2024-10-29,Moda,233.22,0.0,Tarjeta de Crédito,28,Activo,233.22
105363,12774,2024-10-29,Audio,877.76,0.2,Transferencia,35,Activo,702.2080000000001
133086,11396,2024-10-29,Audio,275.53,0.0,Billetera Digital,22,Activo,275.53
130979,12811,2024-10-29,Deportes,335.58,0.0,Efectivo,42,Activo,335.58
117041,10949,2024-10-29,Moda,510.1,0.2,Efectivo,28,Activo,408.08000000000004
110334,13093,2024-10-29,Moda,1130.43,0.2,Transferencia,35,Activo,904.344
116384,12490,2024-10-29,Deportes,318.0,0.0,Transferencia,22,Activo,318.0
115098,12144,2024-10-29,Audio,256.67,0.0,Tarjeta de Crédito,28,Activo,256.67
108532,11885,2024-10-29,Moda,219.07,0.0,Billetera Digital,35,Activo,219.07
112489,14545,2024-10-29,Hogar,146.23,0.0,Efectivo,22,Activo,146.23
138731,13457,2024-10-29,Audio,391.69,0.2,Efectivo,28,Activo,313.35200000000003
132831,13486,2024-10-29,Moda,779.64,0.0,Transferencia,22,Activo,779.64
123317,10448,2024-10-29,Electro,326.26,0.0,Efectivo,28,Churn,326.26
127376,13275,2024-10-29,Audio,478.62,0.0,Efectivo,65,Activo,478.62
132714,14998,2024-10-29,Moda,184.72,0.0,Efectivo,65,Activo,184.72
145069,14290,2024-10-29,Hogar,272.18,0.1,Transferencia,42,Activo,244.96200000000002
139661,13628,2024-10-29,Electro,585.81,0.2,Billetera Digital,42,Activo,468.64799999999997
112471,13983,2024-10-29,Audio,521.15,0.0,Tarjeta de Crédito,28,Activo,521.15
140224,10813,2024-10-29,Electro,624.15,0.0,Billetera Digital,42,Activo,624.15
149451,14857,2024-10-29,Moda,721.8,0.2,Transferencia,35,Activo,577.4399999999999
131935,13411,2024-10-29,Electro,140.64,0.0,Billetera Digital,35,Activo,140.64
116428,12170,2024-10-29,Moda,405.12,0.0,Billetera Digital,28,Activo,405.12
126284,10622,2024-10-29,Audio,450.35,0.0,Efectivo,28,Activo,450.35
109184,11881,2024-10-29,Electro,263.96,0.0,Efectivo,35,Activo,263.96
102654,12238,2024-10-29,Deportes,446.83,0.0,Tarjeta de Crédito,42,Churn,446.83
135113,14307,2024-10-29,Hogar,581.95,0.1,Transferencia,35,Churn,523.7550000000001
121047,12557,2024-10-29,Audio,119.3,0.0,Transferencia,42,Activo,119.3
117674,10722,2024-10-29,Moda,242.97,0.0,Transferencia,35,Activo,242.97
120795,13633,2024-10-29,Deportes,306.65,0.0,Efectivo,42,Activo,306.65
119492,14953,2024-10-29,Deportes,311.26,0.0,Transferencia,35,Activo,311.26
143752,13360,2024-10-29,Deportes,398.96,0.2,Transferencia,28,Activo,319.168
127887,13041,2024-10-29,Moda,69.68,0.2,Efectivo,35,Activo,55.74400000000001
144513,13946,2024-10-29,Electro,567.61,0.0,Transferencia,42,Activo,567.61
139751,13974,2024-10-29,Moda,364.49,0.0,Efectivo,55,Activo,364.49
107424,14241,2024-10-29,Audio,787.2,0.0,Tarjeta de Crédito,28,Activo,787.2
120937,12995,2024-10-29,Hogar,531.88,0.05,Tarjeta de Crédito,35,Activo,505.28599999999994
112371,12486,2024-10-29,Electro,882.65,0.0,Transferencia,28,Activo,882.65
118843,12033,2024-10-29,Hogar,598.77,0.05,Efectivo,65,Activo,568.8315
115976,12521,2024-10-29,Moda,245.15,0.0,Billetera Digital,42,Activo,245.15
131169,13686,2024-10-29,Moda,681.86,0.0,Transferencia,42,Activo,681.86
135767,14520,2024-10-29,Deportes,729.8,0.05,Efectivo,28,Activo,693.31
138011,13594,2024-10-29,Deportes,245.2,0.0,Transferencia,35,Activo,245.2
127443,11672,2024-10-29,Electro,444.72,0.0,Tarjeta de Crédito,28,Activo,444.72
131615,12211,2024-10-29,Hogar,710.36,0.2,Efectivo,35,Activo,568.288
120972,12661,2024-10-29,Moda,457.42,0.1,Efectivo,65,Activo,411.678
119696,12570,2024-10-29,Audio,143.41,0.1,Transferencia,35,Activo,129.069
120394,10129,2024-10-29,Hogar,158.33,0.05,Transferencia,28,Activo,150.4135
141450,12268,2024-10-29,Audio,904.26,0.0,Tarjeta de Crédito,65,Activo,904.26
147226,12447,2024-10-29,Audio,464.99,0.0,Billetera Digital,35,Activo,464.99
116050,11854,2024-10-29,Deportes,406.62,0.0,Transferencia,35,Activo,406.62
127429,10106,2024-10-29,Hogar,456.89,0.05,Billetera Digital,42,Activo,434.04549999999995
129709,11725,2024-10-29,Hogar,868.78,0.05,Tarjeta de Crédito,28,Activo,825.3409999999999
113624,11376,2024-10-29,Electro,523.92,0.05,Transferencia,28,Activo,497.72399999999993
128943,14866,2024-10-29,Hogar,131.71,0.0,Tarjeta de Crédito,28,Activo,131.71
147219,10414,2024-10-29,Hogar,282.16,0.0,Efectivo,35,Churn,282.16
102867,10909,2024-10-29,Audio,95.23,0.0,Efectivo,55,Activo,95.23
133345,12956,2024-10-29,Deportes,423.14,0.0,Transferencia,35,Activo,423.14
136650,11350,2024-10-29,Audio,441.16,0.0,Tarjeta de Crédito,35,Activo,441.16
141218,10317,2024-10-29,Deportes,223.56,0.2,Billetera Digital,42,Activo,178.848
133388,10812,2024-10-30,Hogar,367.52,0.1,Efectivo,65,Activo,330.768
112320,13692,2024-10-30,Audio,388.53,0.05,Efectivo,55,Activo,369.10349999999994
103758,12414,2024-10-30,Electro,157.75,0.1,Transferencia,55,Activo,141.975
109528,13350,2024-10-30,Moda,238.21,0.0,Tarjeta de Crédito,28,Activo,238.21
103647,11567,2024-10-30,Moda,650.86,0.05,Billetera Digital,28,Activo,618.317
128852,11827,2024-10-30,Deportes,83.23,0.0,Billetera Digital,55,Activo,83.23
137366,12033,2024-10-30,Deportes,1453.73,0.05,Transferencia,35,Activo,1381.0435
146957,13998,2024-10-30,Electro,288.56,0.0,Tarjeta de Crédito,65,Activo,288.56
119714,11534,2024-10-30,Electro,412.19,0.0,Efectivo,42,Activo,412.19
103764,14576,2024-10-30,Audio,850.31,0.05,Transferencia,42,Activo,807.7944999999999
127182,13991,2024-10-30,Deportes,504.02,0.2,Efectivo,55,Activo,403.216
106750,11929,2024-10-30,Deportes,285.11,0.0,Transferencia,42,Activo,285.11
135350,12053,2024-10-30,Audio,492.94,0.1,Tarjeta de Crédito,28,Activo,443.646
102140,12708,2024-10-30,Hogar,268.46,0.0,Tarjeta de Crédito,28,Activo,268.46
105374,11902,2024-10-30,Audio,760.34,0.1,Efectivo,28,Activo,684.306
135624,13302,2024-10-30,Deportes,286.08,0.0,Tarjeta de Crédito,22,Activo,286.08
144311,13166,2024-10-30,Electro,533.16,0.1,Billetera Digital,55,Activo,479.844
128269,12827,2024-10-30,Hogar,301.8,0.1,Efectivo,65,Churn,271.62
142598,12700,2024-10-30,Audio,820.22,0.05,Billetera Digital,55,Activo,779.209
143005,11738,2024-10-30,Electro,768.65,0.0,Tarjeta de Crédito,28,Activo,768.65
127439,11060,2024-10-30,Audio,249.18,0.0,Efectivo,42,Activo,249.18
142371,12116,2024-10-30,Hogar,235.82,0.1,Transferencia,35,Churn,212.238
148929,13438,2024-10-30,Electro,271.53,0.0,Tarjeta de Crédito,55,Activo,271.53
101389,13111,2024-10-30,Audio,193.74,0.2,Efectivo,35,Activo,154.99200000000002
130973,11734,2024-10-30,Electro,290.7,0.0,Tarjeta de Crédito,35,Activo,290.7
100310,13863,2024-10-30,Electro,79.68,0.0,Tarjeta de Crédito,35,Activo,79.68
112972,11755,2024-10-30,Electro,355.64,0.0,Billetera Digital,35,Activo,355.64
142404,12525,2024-10-30,Hogar,238.3,0.0,Transferencia,55,Activo,238.3
139507,14245,2024-10-30,Hogar,252.03,0.1,Efectivo,22,Activo,226.827
115306,12846,2024-10-30,Electro,553.5,0.1,Billetera Digital,35,Activo,498.15000000000003
120416,12364,2024-10-30,Deportes,429.62,0.0,Efectivo,35,Activo,429.62
143906,10982,2024-10-30,Electro,283.31,0.0,Efectivo,35,Churn,283.31
106467,13155,2024-10-30,Deportes,963.14,0.05,Transferencia,65,Activo,914.983
116191,13034,2024-10-30,Deportes,528.99,0.05,Transferencia,42,Activo,502.5405
127145,14125,2024-10-30,Electro,828.78,0.05,Efectivo,35,Activo,787.3409999999999
115539,14671,2024-10-30,Hogar,256.76,0.0,Transferencia,65,Activo,256.76
101824,10850,2024-10-30,Hogar,555.94,0.0,Transferencia,35,Activo,555.94
128748,14346,2024-10-30,Hogar,215.23,0.0,Transferencia,28,Activo,215.23
114998,11416,2024-10-30,Hogar,788.45,0.0,Transferencia,28,Activo,788.45
106509,13516,2024-10-30,Hogar,672.5,0.0,Transferencia,35,Activo,672.5
114584,10660,2024-10-30,Moda,331.36,0.0,Billetera Digital,55,Activo,331.36
130478,14494,2024-10-30,Deportes,267.73,0.2,Transferencia,28,Activo,214.18400000000003
107124,13869,2024-10-30,Electro,695.72,0.0,Efectivo,28,Activo,695.72
134076,14612,2024-10-30,Hogar,178.67,0.0,Tarjeta de Crédito,35,Activo,178.67
121203,12103,2024-10-30,Audio,315.8,0.0,Efectivo,28,Activo,315.8
111116,12311,2024-10-30,Audio,632.93,0.0,Transferencia,28,Activo,632.93
144144,12763,2024-10-30,Electro,409.03,0.0,Efectivo,65,Activo,409.03
145251,10229,2024-10-30,Hogar,551.61,0.1,Transferencia,22,Activo,496.449
122813,13746,2024-10-30,Moda,415.23,0.0,Tarjeta de Crédito,22,Activo,415.23
140940,11450,2024-10-30,Moda,765.82,0.1,Transferencia,28,Activo,689.238
101969,11914,2024-10-30,Deportes,228.66,0.05,Efectivo,55,Activo,217.22699999999998
113565,14220,2024-10-30,Audio,845.24,0.0,Tarjeta de Crédito,22,Activo,845.24
128742,10071,2024-10-30,Hogar,705.28,0.05,Billetera Digital,28,Churn,670.016
111829,11622,2024-10-30,Audio,468.68,0.05,Transferencia,65,Activo,445.246
130614,13883,2024-10-30,Electro,859.0,0.2,Efectivo,28,Activo,687.2
117355,11066,2024-10-30,Hogar,1084.22,0.0,Billetera Digital,35,Activo,1084.22
143774,10354,2024-10-30,Audio,122.88,0.0,Efectivo,42,Activo,122.88
147118,14144,2024-10-30,Moda,308.71,0.0,Tarjeta de Crédito,42,Activo,308.71
117287,14261,2024-10-30,Moda,500.04,0.0,Tarjeta de Crédito,55,Activo,500.04
113083,10716,2024-10-30,Deportes,682.81,0.0,Tarjeta de Crédito,42,Activo,682.81
115973,11817,2024-10-30,Audio,1136.72,0.1,Transferencia,28,Activo,1023.048
112504,13903,2024-10-30,Hogar,206.06,0.0,Tarjeta de Crédito,65,Activo,206.06
133279,13813,2024-10-30,Deportes,1657.99,0.0,Transferencia,28,Activo,1657.99
114864,12224,2024-10-30,Audio,693.07,0.0,Tarjeta de Crédito,42,Activo,693.07
127109,11783,2024-10-30,Hogar,118.71,0.0,Billetera Digital,28,Activo,118.71
141798,13261,2024-10-30,Electro,368.37,0.05,Billetera Digital,28,Activo,349.9515
110913,11937,2024-10-30,Deportes,281.35,0.0,Efectivo,28,Activo,281.35
